"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
3367,"JBRJ","RB","RB01402555","Comolia ovalifolia",NA,"JFA Baumgratz",-14.170278,-39.015278
3368,"JBRJ","RB","RB01402554","Marcetia ericoides",NA,"JFA Baumgratz",-14.170278,-39.015278
3431,"UNICAMP","UEC","203492","Macairea radula",NA,"R Goldenberg",-16.55,-42.9
3433,"UNICAMP","UEC","134511","Macairea radula",NA,"AR de Rezende",-13.422981,-42.10565
3435,"UNICAMP","UEC","143400","Macairea radula",NA,"R Goldenberg",-16.595,-42.963333
3436,"UNICAMP","UEC","143401","Macairea radula",NA,"R Goldenberg",-16.616667,-42.933333
3439,"UNICAMP","UEC","134487","Macairea radula",NA,"AR de Rezende",-12.45,-41.433333
3440,"UNICAMP","UEC","105110","Macairea radula",NA,"RC Seco",-16.55,-42.9
3441,"UNICAMP","UEC","134467","Macairea radula",NA,"AR de Rezende",-13.422981,-42.10565
3443,"UNICAMP","UEC","105384","Macairea radula",NA,"AB Martins",-17.883333,-44.25
3446,"UNICAMP","UEC","105379","Macairea radula",NA,"AB Martins",-13.5,-41.833333
3454,"UNICAMP","UEC","38851","Macairea radula",NA,"R Goldenberg",-15.533333,-47.55
3455,"UNICAMP","UEC","38752","Macairea radula",NA,"R Goldenberg",-15.533333,-47.55
3464,"JBRJ","RB","RB01400723","Marcetia taxifolia",NA,"DN da Silva",-15.136944,-42.791389
3465,"JBRJ","RB","RB01400742","Macairea radula",NA,"DN da Silva",-15.136944,-42.791389
3466,"JBRJ","RB","RB01400649","Macairea radula",NA,"DN da Silva",-16.44,-42.877778
3467,"JBRJ","RB","RB01400651","Macairea radula",NA,"DN da Silva",-16.44,-42.877778
3470,"JBRJ","RB","RB01400625","Macairea radula",NA,"DN da Silva",-16.44,-42.877778
3471,"JBRJ","RB","RB01400741","Marcetia viscida",NA,"DN da Silva",-15.136944,-42.791389
3472,"JBRJ","RB","RB01400326","Pseudoernestia cordifolia",NA,"DN da Silva",-9.586389,-55.916389
3473,"JBRJ","RB","RB01400378","Pseudoernestia cordifolia",NA,"DN da Silva",-9.340833,-56.783333
3485,"JBRJ","RB","RB01400188","Pseudoernestia cordifolia",NA,"DN da Silva",-9.346944,-56.783056
3490,"JBRJ","RB","RB01399487","Marcetia taxifolia",NA,"PJF Guimarães",-17.6725,-39.259722
3496,"JBRJ","RB","RB01399496","Comolia ovalifolia",NA,"PJF Guimarães",-17.6725,-39.259722
3516,"UFU","HUFU","74800","Marcetia taxifolia",NA,"R Romero",-19.25,-43.588889
3523,"UFOP","OUPR","26959","Marcetia acerosa",NA,"AFA Versiane",-18.123889,-43.3475
3575,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","148669","Marcetia taxifolia",NA,"R Goldenberg",-12.282778,-41.374167
3578,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","147697","Aciotis rubricaulis",NA,"JFA Baumgratz",-15.173611,-39.341667
3580,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","147596","Aciotis rubricaulis",NA,"JFA Baumgratz",-15.173611,-39.341667
3586,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141576","Marcetia mucugensis",NA,"J Coelho de Jesus",-12.996389,-41.341667
3587,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141596","Marcetia bahiensis",NA,"J Coelho de Jesus",-12.465556,-41.453889
