datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-11-05 16:43:07-03"	UFOP	OUPR	824	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Lisboa, M.A."	1957	01	24				Brasil	"Minas Gerais"	"Ouro Preto"	"Caixa d'água das Lages"	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Flores amarelas com pétalas pubescentes"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	825	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Fontella, J.; Badini, J."	1978	05	25				Brasil	"Minas Gerais"	"Ouro Preto"	Chapada	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Planta ereta, bem ramificada, 20-60cm, flores amarelo-pálidas. Campos serranos, sobre rochas de quartzito"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	826	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Badini, J."	1978	05	25				Brasil	"Minas Gerais"	"Ouro Preto"	"Lavras Novas, Serra de Lavras Novas"	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Erva, flores amareladas. Entre rochedos de quartzito"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	827	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Badini, J."	1978	05	25				Brasil	"Minas Gerais"	"Ouro Preto"	Chapada	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Erva, flores amareladas. Entre rochedos de quartzito"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	828	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Badini, J."	1978	05	25				Brasil	"Minas Gerais"	"Ouro Preto"	Falcão	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Erva, flores amareladas, Entre rochedos de quartzito"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	8743	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Fontella, J."	2012	11	22		361		"Messias, M.C.T.B."	2000	03	13				Brasil	"Minas Gerais"	"Ouro Preto"	"Parque do Itacolomi, Calais"	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Erva, flores amarelo-claras. Campo rupestre"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	9819	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Silva, J.L."	2000	10	27				Brasil	"Minas Gerais"	"Ouro Preto"	"Morro São Sebastião, Próximo às torres"	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Subarbusto ereto, ca.35cm, flores brancas. Entre rochas"	
"2019-11-05 16:43:07-03"	UFOP	OUPR	830	"Minaria hemipogonoides"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	hemipogonoides		"(E.Fourn.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		8181		"Schwacke, C.A.W."	1892	04	22				Brasil	"Minas Gerais"		"Serra do Cipó"	0	0					0	0										
"2019-11-05 16:43:07-03"	UFOP	OUPR	851	"Minaria parva"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	parva		"(Silv.) T.U.P.Konno & Rapini"	J.Fontella	2012	11	22		s.n.		"Badini, J."	1938						Brasil	"Minas Gerais"	"Lagoa Santa"		0	0	-43.8897018432617	-19.6271991729736	12338		0	0									"Trepadeira. Campo"	
"2020-02-17 11:29:21-03"	UEG	HUEG		"Minaria cordata"	PreservedSpecimen	Plantae	Dicotyledoneae			Apocynaceae	Minaria	cordata		"(Turcz.) Konno & Rapini"	"Paula, J.E."					1269		"Pires, J.M.; Faria, J.E.Q."	2011	06	09			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Parque Nacional de Brasília"	0	0	-47.9296989440918	-15.7797002792358	70570												"Subarbusto ca. 0,3 m de altura, botões, flores de cor salmão; Campo de murundum"	
"2020-02-17 11:29:21-03"	UEG	HUEG	13747	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotyledoneae			Apocynaceae	Minaria	cordata		"(Turcz.) Konno & Rapini"	"Faria, J.E.Q."	2011	06			1269		"Faria, J.E.Q.; Silva, J.S.; Zanatta, M.R.V."	2011	06	09			"Southern America"	Brasil	"Distrito Federal"	Brasília		0	0	-47.9296989440918	-15.7797002792358	70570												"Subarbusto ca. 0,3 m de altura, botões, flores de cor salmão.; Parque Nacional de Brasília. Campo de murundum."	HUEG013747
"2020-02-17 11:29:21-03"	UEG	HUEG		"Minaria cordata"	PreservedSpecimen	Plantae	Dicotyledoneae			Apocynaceae	Minaria	cordata		"(Turcz.) Konno & Rapini"	"Vianna, M.C.; Mitchell, J.D."					360		"Heringer, E.P.; Faria, J.E.Q."	2008	09	21			"Southern America"	Brasil	Goiás	"São Domingos"	"Coletada na pousada São Mateus, próximo ao povoado São João, dentro do Parque Estadual de Terra Ronca"	-46.316944	-13.654167															"Arbusto ca. de 0,3 m de altura, fruto imaturo verde e piloso, presença de látex branco; Vereda"	
"2020-07-10 09:43:41-03"	MBML	MBML-HERBARIO	7062	"Minaria acerosa"		Plantae				Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"A. Rapini/10-06-2010"					0		"T. S. M. Grandi; et al"	1985	04	28				Brasil	"Minas Gerais"	Caeté	"Serra da Piedade"	0	0	-43.6697006225586	-19.8799991607666	22051												"Habitat campo rupestre. Habitus Herbáceo. Lat. 19º49' S, long. 43º40' W. 2ª estação de coleta, 1650m de altitude. Flor amarela. Outros coletores: L. Cunha e R. Silva."	MBML007062
"2018-03-08 09:13:18-03"	ASU	ASU-PLANTS	ASU0059183	"Minaria acerosa"	PreservedSpecimen	Plantae	Magnoliophyta		Gentianales	Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"J. Cordeiro"					3672		"J. Cordeiro; L. Martin"	2009	11	24				Brazil	Parana		"Pendas de Itaiacoca (Mun. Ponta Grossa)."	-50.15	-25.0833															"Volúvel, flor creme."	
"2020-12-02 09:06:49-03"	UNITINS	HUTO	1916	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Antar, G.M."	2015	01			1811		"Santos, E.R."	2008	12	29				Brasil	Tocantins	"Rio Sono"	"Área de influência da UHE Novo Acordo. Próximo à foz do rio Espingarda com rio Sono"	-47.241389	-9.957222					306	306									"Herbácea com cerca de 60 cm de altura. Flores brancas com aroma forte e desagradável; Em vereda na transição com o cerrado stricto sensu"	HUTO001916
"2019-05-06 11:52:07-03"	UFU	HUFU	61583	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Pereira, L.C."	2011	08	17		2147		"Forzza, R.C.; Ferreira, F.M. & Garcia, M.C.M."	2002	03	29				Brasil	"Minas Gerais"	"São Thomé das Letras"	"Fazenda dos Correia: Paredão"	0	0	-44.9852981567383	-21.7222003936768	16076												"Subarbusto, ca. 60 cm alt. Flores creme-esverdeadas. Látex leitoso."	HUFU00001535
"2019-05-06 11:52:07-03"	UFU	HUFU	51148	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"						4790		"Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A."	2008	05	16				Brasil	"Minas Gerais"	Botumirim	"Parque Nacional da Serra da Canastra, Acesso pela estrada para Canta Galo."	0	0	-43.010799407959	-16.872200012207	39434												"Subarbusto, ca. 0,3 m. Cálice verde e corola creme.; Campo rupestre."	HUFU00001533
"2019-05-06 11:52:07-03"	UFU	HUFU	70502	"Minaria diamantinensis"	S	Plantae				Apocynaceae	Minaria	diamantinensis		"(Fontella) T.U.P.Konno & Rapini"	"Verdi, M."	2014	02	13		7000		"Verdi, M.; Pougy, N.; Martinelli, G.; Maurenza, D. & Martins, E."	2014	02	13				Brasil	"Minas Gerais"	Diamantina	"Ao longo da MG 220, Em direção a conselheiro da Mata a partir de Diamantina."	-43.888333	-18.308889					1297	1297									"Arbusto. Folhas verdes um pouco glaucas devido a presença de indumento; flor amarela; fruto verde; latex branco abundante em toda planta; em 100 m² foram comtados 50 indivíduos; encontrado em afloramentos de rocha em campo cerrado c"	HUFU00052391
"2019-05-06 11:52:07-03"	UFU	HUFU	51430	"Minaria grazielae"	S	Plantae				Apocynaceae	Minaria	grazielae		"(Fontella & Marquete) T.U.P.Konno & Rapini"						307		"Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A."	2008	05	18				Brasil	"Minas Gerais"	Diamantina	"Parque do Biribiri, Cachoeira dos Cristais."	0	0	-43.6002998352051	-18.2493991851807	101169												"Subarbusto, ca. 0,3 m. Cálice e corola creme.; Campo rupestre."	HUFU00001534
"2019-05-21 18:44:58-03"	UFMT	UFMT	1582	"Minaria acerosa"	S	Plantae				Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A."	2011				4518		"Occhioni, J.P."	1971	11	09				Brasil	Paraná	"Ponta Grossa"	"Estrada Ponta Grossa."	0	0	-50.1618995666504	-25.0949993133545	46557												"Prostrada, flor creme-escuro."	
"2019-12-13 20:01:49-03"	UFMT	UFMT	31896	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Bitencourt, C."	2019	09	05		14174		"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F."	1997	03	15				Brasil	"Mato Grosso"	"São Félix do Araguaia"	"Estrada São Félix do Araguaia - Alto Boa Vista, ca. 13 km após o entrocamento para Luciara."	-51.082361	-11.600722															"Erva; flores alvas.; Savana parque com solo alagável. Campo."	
"2018-07-20 21:34:24-03"	UFMT	UFMT	1585	"Minaria cordata"	S	Plantae				Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A."	2011				1953		"Windisch, P.G."	1978	05	25				Brasil	"Mato Grosso"	"Vila Bela da Sma Trindade"	"Serra Ricardo Franco."	-60	-15					800	900									Erva.	
"2018-07-20 21:34:24-03"	UFMT	UFMT	1586	"Minaria cordata"	S	Plantae				Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A."	2011				1943		"Windisch, P.G."	1978	05	25				Brasil	"Mato Grosso"	"Vila Bela da Sma Trindade"	"Serra Ricardo Franco."	-60	-15					800	900									Erva.	
"2020-05-19 17:19:28-03"	UFMT	UFMT	1584	"Minaria decussata"	S	Plantae				Asclepiadaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A."	2011				s.n.		"Occhioni, J.P.; Carmem; Elena"	1970	05	25				Brasil	"Rio de Janeiro"		"Serra da Piedade do Santuário."	0	0															"Flores alvas sobre itabirito."	
"2020-05-20 18:18:14-03"	UFMT	CNMT	9122	"Minaria decussata"	S	Plantae	Angiosperma			Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Komo & Rapini"						34		"Machado, C.S."	2008	06	30				Brasil	Bahia	"Cruz das Almas"	"Projeto INSECTA, EMBRAPA, fragmento de mata"	-39.102222	-12.670556															"Folhas pequenas, flor branca, sem sementes.Doação Herbário do Recôncavo da Bahia- HURB 728"	CNMT009122
"2020-06-15 15:28:28-03"	UNESP-RC	HRCB	45870	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Farinaccio, M.A."	2013	03	03		6566		Lombardi	2006	12	19				Brasil	"Mato Grosso"	"Água Boa"		-52.188444	0					287	287									"Erva, flores brancas"	
"2020-06-15 15:28:28-03"	UNESP-RC	HRCB	57112	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"		2013	03	03		9098		Lombardi	2012	03	22				Brasil	"Minas Gerais"	"Rio Pardo de Minas"	"Trilha até o Gerais de Santana"	-42.739333	-15.601417					870	870									"Amostra em sílica. Subarbusto, folhas cartáceas, cálice verde, corola branca"	
"2020-11-17 10:17:16-03"	UFRGS	ICN	015952	"Minaria acerosa"	S	Plantae	Dicotyledon			Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	Rapini	2008				s.n.		"Magalhães, M"						"América do Sul"	Brasil	MG	"Belo Horizonte"	"Betim Serra Rola Moça S. Currrol"	0	0	-43.937801361084	-19.9207992553711	17082		1300	1300										ICN00011381
"2020-11-17 10:17:16-03"	UFRGS	ICN	020500a	"Minaria acerosa"	S	Plantae	Dicotyledon			Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	Rapini	2008				s.n.		"Magalhães, M"						"América do Sul"	Brasil	MG	"S. Taquaril"	"campo cipó k117 Cerrado"	0	0																ICN00011380
"2020-11-17 10:17:16-03"	UFRGS	ICN	015955	"Minaria parva"	S	Plantae	Dicotyledon			Apocynaceae	Minaria	parva		"(Silveira) T.U.P. Konno & Rapini"	Rapini	2008				s.n.		"Magalhães, M"						"América do Sul"	Brasil	MG	Jaboticatubas	"Serrá do Cipó - Conceição"	0	0	-43.7449989318848	-19.513599395752	31264													ICN00011382
"2019-09-24 10:42:59-03"	EAO	IAN	94074	"Minaria abortiva"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	abortiva		"(E. Fourn.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		16289		"Glaziou, AFM"						"Southern America"	Brasil				0	0																IAN094074
"2019-09-24 10:42:59-03"	EAO	IAN	94074	"Minaria abortiva"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	abortiva		"(E. Fourn.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		16289		"Glaziou, AFM"						"Southern America"	Brasil				0	0																IAN094074
"2019-09-24 10:42:59-03"	EAO	IAN	106662	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		17391		"Magalhães, MG"	1960	04	02			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"Campo arenoso."	0	0	-43.6002998352051	-18.2493991851807	101169												"Pequeno cipó rasteito, flor alva."	IAN106662
"2019-09-24 10:42:59-03"	EAO	IAN	106662	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		17391		"Magalhães, MG"	1960	04	02			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"Campo arenoso."	0	0	-43.6002998352051	-18.2493991851807	101169												"Pequeno cipó rasteito, flor alva."	IAN106662
"2019-09-24 10:42:59-03"	EAO	IAN	106662	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		17391		"Magalhães, MG"	1960	04	02			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"Campo arenoso."	0	0	-43.6002998352051	-18.2493991851807	101169												"Pequeno cipó rasteito, flor alva."	IAN106662
"2019-09-24 10:42:59-03"	EAO	IAN	107510	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		4450		"Magalhães, MG"	1944	04	22			"Southern America"	Brasil	"Minas Gerais"	Sacramento	"Campo arenosos, serra do Sacramento."	0	0	-47.439998626709	-19.8652992248535	69737												"Subarbusto, flro amarela-pálida."	IAN107510
"2019-09-24 10:42:59-03"	EAO	IAN	107510	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		4450		"Magalhães, MG"	1944	04	22			"Southern America"	Brasil	"Minas Gerais"	Sacramento	"Campo arenosos, serra do Sacramento."	0	0	-47.439998626709	-19.8652992248535	69737												"Subarbusto, flro amarela-pálida."	IAN107510
"2019-09-24 10:42:59-03"	EAO	IAN	14647	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		1931		"Magalhães, MG"	1942	05	18			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Campo, serra do Curral, muito frequente."	0	0	-43.937801361084	-19.9207992553711	17082												"Subarbusto de 0,60m de altura; flores amarelas."	IAN014647
"2019-09-24 10:42:59-03"	EAO	IAN	14647	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		1931		"Magalhães, MG"	1942	05	18			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Campo, serra do Curral, muito frequente."	0	0	-43.937801361084	-19.9207992553711	17082												"Subarbusto de 0,60m de altura; flores amarelas."	IAN014647
"2019-09-24 10:42:59-03"	EAO	IAN	148748	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		27249		"Irwin, HS; Fonsêca, SF"	1970	03	09			"Southern America"	Brasil	"Minas Gerais"		"Cerrado. Steep campo and cerrado slopes, upper slopes, ca. 3km W of Cantoni."	0	0					1000	1000									"Erect subshrub, the stem ends often weakly twining, to ca. 2m long. Corolla cream."	IAN148748
"2019-09-24 10:42:59-03"	EAO	IAN	148748	"Minaria acerosa"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		27249		"Irwin, HS; Fonsêca, SF"	1970	03	09			"Southern America"	Brasil	"Minas Gerais"		"Cerrado. Steep campo and cerrado slopes, upper slopes, ca. 3km W of Cantoni."	0	0					1000	1000									"Erect subshrub, the stem ends often weakly twining, to ca. 2m long. Corolla cream."	IAN148748
"2019-09-24 10:42:59-03"	EAO	IAN	114463	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		692		"Silva, NT da"	1962	07	27			"Southern America"	Brasil	Pará		"Região Garotire."	0	0															"Planta na serra a 60m de altura."	IAN114463
"2019-09-24 10:42:59-03"	EAO	IAN	114463	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		692		"Silva, NT da"	1962	07	27			"Southern America"	Brasil	Pará		"Região Garotire."	0	0															"Planta na serra a 60m de altura."	IAN114463
"2019-09-24 10:42:59-03"	EAO	IAN	114463	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		692		"Silva, NT da"	1962	07	27			"Southern America"	Brasil	Pará		"Região Garotire."	0	0															"Planta na serra a 60m de altura."	IAN114463
"2019-09-24 10:42:59-03"	EAO	IAN	160410	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		1064		"Silva, MF da; Taylor, EL"	1953	04	13			"Southern America"	Brasil	Maranhão	Carolina	"BR 010; Transamazônica, margem esquerda da rodovia; lugar Pedra Caída. Sopé da montanha, terreno pedregoso."	0	0	-47.4693984985352	-7.33277988433838	99438												"Erva de até 50cm de altura; flores pequenas, brancas."	IAN160410
"2019-09-24 10:42:59-03"	EAO	IAN	160410	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		1064		"Silva, MF da; Taylor, EL"	1953	04	13			"Southern America"	Brasil	Maranhão	Carolina	"BR 010; Transamazônica, margem esquerda da rodovia; lugar Pedra Caída. Sopé da montanha, terreno pedregoso."	0	0	-47.4693984985352	-7.33277988433838	99438												"Erva de até 50cm de altura; flores pequenas, brancas."	IAN160410
"2019-09-24 10:42:59-03"	EAO	IAN	160410	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		1064		"Silva, MF da; Taylor, EL"	1953	04	13			"Southern America"	Brasil	Maranhão	Carolina	"BR 010; Transamazônica, margem esquerda da rodovia; lugar Pedra Caída. Sopé da montanha, terreno pedregoso."	0	0	-47.4693984985352	-7.33277988433838	99438												"Erva de até 50cm de altura; flores pequenas, brancas."	IAN160410
"2019-09-24 10:42:59-03"	EAO	IAN	90569	"Minaria cordata"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	cordata		"(Turcz.) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		3637		"Macêdo, A"	1952	07	24			"Southern America"	Brasil	Goiás	Niquelândia	Jacuba.	0	0	-48.4597015380859	-14.4738998413086	74171		1200	1200									"Campestre brancas."	IAN090569
"2019-09-24 10:42:59-03"	EAO	IAN	107506	"Minaria ditassoides"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		4272		"Magalhães, MG"	1947	03	30			"Southern America"	Brasil	"Minas Gerais"		"Campo; serra do Cipó, km 135 para morro do Pilar."	0	0															"Flor alva frequente."	IAN107506
"2019-09-24 10:42:59-03"	EAO	IAN	107506	"Minaria ditassoides"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		4272		"Magalhães, MG"	1947	03	30			"Southern America"	Brasil	"Minas Gerais"		"Campo; serra do Cipó, km 135 para morro do Pilar."	0	0															"Flor alva frequente."	IAN107506
"2019-09-24 10:42:59-03"	EAO	IAN	107506	"Minaria ditassoides"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		4272		"Magalhães, MG"	1947	03	30			"Southern America"	Brasil	"Minas Gerais"		"Campo; serra do Cipó, km 135 para morro do Pilar."	0	0															"Flor alva frequente."	IAN107506
"2019-09-24 10:42:59-03"	EAO	IAN	148761	"Minaria ditassoides"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		28267		"Irwin, HS; Fonsêca, SF"	1970	03	24			"Southern America"	Brasil	"Minas Gerais"		"Outcrops. campo, cerrado on outcrops, and wooded valley, ca. 3km N of São João da chapada."	0	0					1200	1200									"Subshrub to ca. 75cm tall; corolla cream. Fruit green."	IAN148761
"2019-09-24 10:42:59-03"	EAO	IAN	148761	"Minaria ditassoides"	PreservedSpecimen	Plantae	Dicotiledônea			Asclepiadaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A"	2007	05	21		28267		"Irwin, HS; Fonsêca, SF"	1970	03	24			"Southern America"	Brasil	"Minas Gerais"		"Outcrops. campo, cerrado on outcrops, and wooded valley, ca. 3km N of São João da chapada."	0	0					1200	1200									"Subshrub to ca. 75cm tall; corolla cream. Fruit green."	IAN148761
