"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
1305,"Cenargen","CEN","101917","Diplusodon_mononeuros",NA,"T. B. Cavalcanti",-18.281111,-43.970833,667
1308,"Cenargen","CEN","101926","Diplusodon_glocimarii",NA,"T. B. Cavalcanti",-20.630555,-46.265,824
1310,"Cenargen","CEN","101935","Diplusodon_glocimarii",NA,"T. B. Cavalcanti",-20.434444,-46.62,823
1321,"Cenargen","CEN","101909","Diplusodon_uninervius",NA,"T. B. Cavalcanti",-18.217777,-43.594444,668
1325,"Cenargen","CEN","101911","Diplusodon_uninervius",NA,"T. B. Cavalcanti",-18.213055,-43.6175,668
1331,"Cenargen","CEN","101948","Diplusodon_nitidus",NA,"T. B. Cavalcanti",-16.854444,-43.027777,589
1333,"Cenargen","CEN","101924","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.269166,-43.7125,668
1337,"Cenargen","CEN","101724","Diplusodon_micromerus",NA,"T. B. Cavalcanti",-15.610277,-47.474166,502
1341,"Cenargen","CEN","101726","Diplusodon_paraisoensis",NA,"T. B. Cavalcanti",-15.683333,-47.713888,501
1358,"Cenargen","CEN","100454","Diplusodon_bahiensis",NA,"T. B. Cavalcanti",-11.591388,-41.207777,232
1360,"Cenargen","CEN","100209","Diplusodon_paraisoensis",NA,"T. B. Cavalcanti",-14.885,-47.555555,462
1363,"Cenargen","CEN","100214","Diplusodon_hatschbachii",NA,"T. B. Cavalcanti",-14.885,-47.555555,462
1367,"Cenargen","CEN","98953","Diplusodon_uninervius",NA,"T. B. Cavalcanti",-18.130555,-43.379166,668
1577,"UFOP","OUPR","1792","Diplusodon_rotundifolius",NA,"T. B. Cavalcanti",-18.3,-43.95,708
1601,"UFOP","OUPR","1791","Diplusodon_rotundifolius",NA,"T. B. Cavalcanti",-18.3,-43.95,708
1603,"UFOP","OUPR","1796","Diplusodon_ciliiflorus",NA,"T. B. Cavalcanti",-18.183333,-43.716667,668
1605,"UFOP","OUPR","1793","Diplusodon_oblongus",NA,"T. B. Cavalcanti",-14.05,-47.533333,382
1616,"MN","R","232012","Diplusodon_epilobioides",NA,"T. B. Cavalcanti",-14.106944,-42.505556,430
1618,"MN","R","232019","Diplusodon_uninervius",NA,"T. B. Cavalcanti",-18.370833,-43.551278,708
1619,"MN","R","232015","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-20.369083,-43.508472,828
1621,"MN","R","232013","Diplusodon_epilobioides",NA,"T. B. Cavalcanti",-16.560833,-42.875556,589
1728,"USP","SPF","196708","Diplusodon_myrsinites",NA,"T. B. Cavalcanti",-21.706722,-43.89125,908
1730,"USP","SPF","194696","Diplusodon_minasensis",NA,"T. B. Cavalcanti",-18.798333,-43.443333,708
1736,"USP","SPF","190942","Diplusodon_nitidus",NA,"T. B. Cavalcanti",-16.963694,-43.537444,588
1754,"USP","SPF","183485","Diplusodon_uninervius",NA,"T. B. Cavalcanti",-19.006111,-43.755556,748
1782,"USP","SPF","169796","Diplusodon_parvifolius",NA,"T. B. Cavalcanti",-13.069444,-41.808056,351
