"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_2","id_grid"
2064,"USP","SPF","62803","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1347,748
2065,"USP","SPF","62488","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1348,668
2068,"USP","SPF","62919","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1349,422
2069,"USP","SPF","62802","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1350,748
2070,"USP","SPF","62730","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1351,422
2071,"USP","SPF","62848","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1352,748
2087,"USP","SPF","60324","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1353,748
2091,"USP","SPF","49293","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.03774692,-41.87902762,1354,351
2092,"USP","SPF","49571","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1355,422
2093,"USP","SPF","49590","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1356,422
2095,"USP","SPF","49197","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.03774692,-41.87902762,1357,351
2102,"USP","SPF","47423","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1358,668
2107,"USP","SPF","46907","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1359,668
2108,"USP","SPF","47347","Diplusodon bradei",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1360,668
2109,"USP","SPF","46900","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1361,668
2112,"USP","SPF","47346","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1362,668
2115,"USP","SPF","47019","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1363,668
2116,"USP","SPF","46895","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1364,668
2117,"USP","SPF","47312","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1365,668
2121,"USP","SPF","47222","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1366,668
2122,"USP","SPF","46947","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1367,748
2129,"USP","SPF","44407","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1368,748
2137,"USP","SPF","42737","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1369,668
2140,"USP","SPF","42774","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1370,668
2145,"USP","SPF","42756","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1371,668
2146,"USP","SPF","42643","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1372,668
2148,"USP","SPF","42778","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1373,668
2149,"USP","SPF","42700","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1374,668
2150,"USP","SPF","42745","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1375,668
2152,"USP","SPF","42512","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,1376,668
2153,"USP","SPF","42353","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1377,748
2154,"USP","SPF","42348","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1378,748
2155,"USP","SPF","42345","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1379,748
2156,"USP","SPF","41935","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1380,748
2157,"USP","SPF","42320","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1381,748
2160,"USP","SPF","41721","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1382,668
2161,"USP","SPF","41952","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1383,748
2162,"USP","SPF","41930","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1384,748
2163,"USP","SPF","41685","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1385,668
2164,"USP","SPF","41852","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1386,748
2165,"USP","SPF","41880","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1387,748
2166,"USP","SPF","41946","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1388,748
2170,"USP","SPF","40943","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1389,668
2174,"USP","SPF","40941","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1390,668
2175,"USP","SPF","40526","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1391,748
2176,"USP","SPF","40537","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1392,748
2177,"USP","SPF","40189","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1393,668
2178,"USP","SPF","40216","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1394,668
2179,"USP","SPF","40234","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1395,668
2181,"USP","SPF","39017","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1396,748
2182,"USP","SPF","39018","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1397,748
2189,"USP","SPF","37458","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1398,748
2194,"USP","SPF","37457","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1399,748
2195,"USP","SPF","35337","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1400,668
2212,"USP","SPF","20136","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1401,748
2388,"UNICAMP","UEC","29181","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1402,501
2426,"UNICAMP","UEC","78805","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1403,501
2440,"UNICAMP","UEC","45918","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1404,668
2449,"UNICAMP","UEC","27653","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1405,668
2451,"UNICAMP","UEC","27693","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1406,748
2453,"UNICAMP","UEC","22028","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1407,501
2462,"UNICAMP","UEC","9540","Diplusodon serpyllifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1408,828
2474,"Cenargen","CEN","98468","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1409,422
2488,"Cenargen","CEN","96836","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1410,748
2495,"Cenargen","CEN","96665","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1411,501
2497,"Cenargen","CEN","96676","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1412,501
2507,"Cenargen","CEN","96667","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1413,501
2508,"Cenargen","CEN","96678","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1414,501
2510,"Cenargen","CEN","96660","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1415,501
2511,"Cenargen","CEN","96679","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1416,501
2512,"Cenargen","CEN","96675","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1417,501
2513,"Cenargen","CEN","96661","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1418,501
2515,"Cenargen","CEN","96669","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1419,501
2517,"Cenargen","CEN","96668","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1420,501
2520,"Cenargen","CEN","96673","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-15.78111952,-47.79722597,1421,501
2521,"Cenargen","CEN","96683","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1422,501
2523,"Cenargen","CEN","96670","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1423,501
2554,"Cenargen","CEN","76805","Diplusodon marginatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1424,501
2556,"Cenargen","CEN","76803","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1425,501
2557,"Cenargen","CEN","76800","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1426,501
2558,"Cenargen","CEN","76807","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1427,501
2587,"UNICAMP","UEC","45914","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1428,668
2597,"UNICAMP","UEC","32379","Diplusodon nitidus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1429,501
2604,"UNICAMP","UEC","9548","Diplusodon nitidus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1430,501
2606,"UNICAMP","UEC","9537","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1431,501
2631,"JBRJ","RB","RB01321724","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1432,668
2767,"JBRJ","RB","RB00857293","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1433,501
2768,"JBRJ","RB","RB00857291","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1434,501
2772,"JBRJ","RB","RB00857272","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1435,501
2773,"JBRJ","RB","RB00845553","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1436,668
2788,"JBRJ","RB","RB00784768","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1437,501
2809,"JBRJ","RB","RB00676942","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1438,748
2863,"JBRJ","RB","RB00349204","Diplusodon myrsinites",NA,"T. B. Cavalcanti",-21.3517634,-44.71115287,1439,906
2870,"JBRJ","RB","RB00242493","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1440,668
2879,"JBRJ","RB","RB00210774","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1441,501
2881,"JBRJ","RB","RB00210729","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1442,501
2883,"JBRJ","RB","RB00210750","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1443,501
2890,"JBRJ","RB","RB00210723","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1444,501
2893,"JBRJ","RB","RB00210658","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1445,828
2897,"JBRJ","RB","RB00210695","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,1446,501
2912,"JBRJ","RB","RB00210583","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1447,422
2917,"JBRJ","RB","RB00210601","Diplusodon smithii",NA,"A. Lourteig",-19.18924536,-43.64555156,1448,748
2922,"JBRJ","RB","RB00209963","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1449,668
2923,"JBRJ","RB","RB00209960","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1450,668
2924,"JBRJ","RB","RB00209976","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1451,828
2926,"JBRJ","RB","RB00209969","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1452,501
2963,"JBRJ","RB","RB00209727","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1453,748
2967,"JBRJ","RB","RB00209743","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1454,748
2984,"JBRJ","RB","RB00209682","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1455,668
2985,"JBRJ","RB","RB00209680","Diplusodon microphyllus",NA,"A. Lourteig",-20.39135163,-43.61077319,1456,828
2989,"JBRJ","RB","RB00209667","Diplusodon microphyllus",NA,"A. Lourteig",-20.39135163,-43.61077319,1457,828
2993,"JBRJ","RB","RB00209670","Diplusodon microphyllus",NA,"A. Lourteig",-20.39135163,-43.61077319,1458,828
2998,"JBRJ","RB","RB00209677","Diplusodon virgatus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1459,668
3016,"JBRJ","RB","RB00209654","Diplusodon microphyllus",NA,"A. Lourteig",-20.39135163,-43.61077319,1460,828
3046,"JBRJ","RB","RB00209565","Diplusodon hirsutus",NA,"A. Lourteig",-20.07438198,-43.90441805,1461,788
3054,"JBRJ","RB","RB00209554","Diplusodon parvifolius",NA,"A. Lourteig",-13.03774692,-41.87902762,1462,351
3078,"JBRJ","RB","RB00209506","Diplusodon buxifolius","naudini","T. B. Cavalcanti",-20.07438198,-43.90441805,1463,788
3097,"JBRJ","RB","RB00209490","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1464,668
3117,"JBRJ","RB","RB00209418","Diplusodon helianthemifolius","pemphoides","A. Lourteig",-17.99283125,-43.61023331,1465,668
3145,"JBRJ","RB","RB00209362","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1466,668
3146,"JBRJ","RB","RB00209353","Diplusodon hexander","angustifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1467,668
3147,"JBRJ","RB","RB00209365","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1468,668
3148,"JBRJ","RB","RB00209354","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1469,668
3151,"JBRJ","RB","RB00209333","Diplusodon marginatus",NA,"A. Lourteig",-15.78111952,-47.79722597,1470,501
3157,"JBRJ","RB","RB00209313","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1471,668
3162,"JBRJ","RB","RB00209282","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1472,748
3163,"JBRJ","RB","RB00209288","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1473,668
3187,"JBRJ","RB","RB01097261","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-20.18751146,-46.51358296,1474,823
3215,"UFPE","UFP","7500","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1475,748
3334,"Jardim Botânico de Brasília (JBB)","HEPH","24064","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1476,501
3420,"Jardim Botânico de Brasília (JBB)","HEPH","1459","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1477,501
3465,"Cenargen","CEN","65333","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1478,422
3469,"Cenargen","CEN","53415","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1479,501
3470,"Cenargen","CEN","46858","Diplusodon canastrensis",NA,"T. B. Cavalcanti",-20.18751146,-46.51358296,1480,823
4997,"UnB","UB","198026","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1481,501
4998,"UnB","UB","198031","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1482,501
4999,"UnB","UB","197864","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1483,501
5072,"UnB","UB","170301","Diplusodon kielmeyeroides","macrocalyx","T. B. Cavalcanti",-14.18302262,-47.53516279,1484,422
5073,"UnB","UB","170269","Diplusodon villosus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1485,422
5110,"UnB","UB","145710","Diplusodon capitalensis",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1486,501
5140,"UnB","UB","93754","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,1487,501
5142,"UnB","UB","93766","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1488,501
5143,"UnB","UB","93762","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1489,501
5149,"UnB","UB","93745","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1490,501
5152,"UnB","UB","93767","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,1491,501
5154,"UnB","UB","93746","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1492,501
5155,"UnB","UB","93735","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1493,501
5158,"UnB","UB","93761","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1494,501
5159,"UnB","UB","93757","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1495,501
5160,"UnB","UB","93729","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1496,501
5162,"UnB","UB","93731","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1497,501
5164,"UnB","UB","93755","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1498,501
5166,"UnB","UB","93765","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1499,501
5168,"UnB","UB","93744","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1500,501
5172,"UnB","UB","93722","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1501,501
5173,"UnB","UB","93760","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1502,501
5177,"UnB","UB","93725","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1503,501
5179,"UnB","UB","93736","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1504,501
5181,"UnB","UB","93713","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1505,501
5182,"UnB","UB","93723","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1506,501
5186,"UnB","UB","93727","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1507,501
5189,"UnB","UB","93728","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1508,501
5191,"UnB","UB","93743","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1509,501
5195,"UnB","UB","93698","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1510,501
5198,"UnB","UB","93709","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1511,501
5203,"UnB","UB","93684","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1512,501
5204,"UnB","UB","93695","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1513,501
5206,"UnB","UB","93673","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1514,501
5207,"UnB","UB","93697","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1515,501
5213,"UnB","UB","93692","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1516,501
5219,"UnB","UB","93693","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1517,501
5221,"UnB","UB","93676","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1518,501
5234,"UnB","UB","93664","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1519,501
5239,"UnB","UB","93677","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1520,501
5248,"UnB","UB","93646","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1521,501
5260,"UnB","UB","93620","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1522,501
5261,"UnB","UB","93654","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1523,501
5272,"UnB","UB","93661","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1524,501
5275,"UnB","UB","93624","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1525,501
5276,"UnB","UB","93663","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1526,501
5277,"UnB","UB","93639","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1527,501
5278,"UnB","UB","93610","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1528,501
5289,"UnB","UB","93623","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1529,501
5290,"UnB","UB","93640","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1530,501
5292,"UnB","UB","93618","Diplusodon oblongus",NA,"A. Lourteig",-15.78111952,-47.79722597,1531,501
5298,"UnB","UB","93613","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1532,501
5299,"UnB","UB","93603","Diplusodon marginatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1533,501
5301,"UnB","UB","93605","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1534,501
5305,"UnB","UB","93606","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1535,501
5306,"UnB","UB","93604","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1536,501
5307,"UnB","UB","93442","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1537,501
5584,"UFU","HUFU","62233","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1538,668
5734,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","13114","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-19.90498217,-47.26662739,1539,782
