country,major area,minor area,centroid (lat),centroid (long),distance (km)
Brazil,Minas Gerais,Cuparaque,-19.00843941,-41.12899807,14.1076513223
Brazil,Minas Gerais,Curral de dentro,-15.86274748,-41.76581462,19.8035816844
Brazil,Minas Gerais,Curvelo,-18.82068828,-44.44873837,62.1074181182
Brazil,Minas Gerais,Datas,-18.47087437,-43.6482385,21.4409375616
Brazil,Minas Gerais,Delfim Moreira,-22.50710892,-45.2882197,20.3921971776
Brazil,Minas Gerais,Delfinópolis,-20.35693828,-46.7738213,38.9133328402
Brazil,Minas Gerais,Delta,-19.93595957,-47.81067962,9.2920776201
Brazil,Minas Gerais,Descoberto,-21.44734478,-42.96431031,10.9259080518
Brazil,Minas Gerais,Desterro de Entre Rios,-20.63011285,-44.2735686,18.7303281125
Brazil,Minas Gerais,Desterro do Melo,-21.15115537,-43.52039361,10.6577027829
Brazil,Minas Gerais,Diamantina,-17.99283125,-43.61023331,76.5107653079
Brazil,Minas Gerais,Diogo de Vasconcelos,-20.48183487,-43.18421602,14.1496019382
Brazil,Minas Gerais,Dionísio,-19.83769496,-42.67869762,22.9701981386
Brazil,Minas Gerais,Divinésia,-20.98865687,-42.99805434,8.4103025777
Brazil,Minas Gerais,Divinópolis,-20.12424867,-44.93104598,23.067942163
Brazil,Minas Gerais,Divino das Laranjeiras,-18.71267603,-41.50702867,15.5191481584
Brazil,Minas Gerais,Divinolandia de Minas,-18.78290363,-42.5752242,11.7269396004
Brazil,Minas Gerais,Divino,-20.59023248,-42.17584417,19.1076313206
Brazil,Minas Gerais,Divisa Alegre,-15.76238566,-40.92827174,24.0375900459
Brazil,Minas Gerais,Divisa Nova,-15.69767105,-41.3741667,11.9658928808
Brazil,Minas Gerais,Divisópolis,-21.51859766,-46.24601936,11.6295509562
Brazil,Minas Gerais,Dom Bosco,-16.73953859,-46.28993412,24.2610825945
Brazil,Minas Gerais,Dom Cavati,-19.39175301,-42.09569091,7.1759661835
Brazil,Minas Gerais,Dom Joaquim,-18.93071291,-43.26070605,19.0369931006
Brazil,Minas Gerais,Dom Silvério,-20.13501331,-42.94700277,13.3280519845
Brazil,Minas Gerais,Dom Viçoso,-22.22868369,-45.14239262,12.1919687737
Brazil,Minas Gerais,Dona Eusébia,-21.32154515,-42.80152634,8.0135968627
Brazil,Minas Gerais,Dores de Campos,-21.10102198,-43.99141247,9.0008085509
Brazil,Minas Gerais,Dores de Guanhães,-19.05398469,-42.9320845,22.0759803254
Brazil,Minas Gerais,Dores do Indaiá,-19.4901812,-45.54802728,27.1891476535
Brazil,Minas Gerais,Dores do Turvo,-21.02487657,-43.16789853,11.9079070736
Brazil,Minas Gerais,Doresópolis,-20.29216461,-45.88812878,10.5705883174
Brazil,Minas Gerais,Douradoquara,-18.43764509,-47.60528413,18.0839468329
Brazil,Minas Gerais,Durandé,-20.14809361,-41.79628502,12.6497826638
Brazil,Minas Gerais,Ecoporanga,-18.26521322,-40.80743082,40.2740037344
Brazil,Minas Gerais,Elói Mendes,-21.61289341,-45.59782841,19.0088247578
Brazil,Minas Gerais,Engenheiro Caldas,-19.12884315,-42.01943352,18.0250434358
Brazil,Minas Gerais,Engenheiro Navarro,-17.29369139,-44.01825908,19.669118656
Brazil,Minas Gerais,Entre Folhas,-19.65602561,-42.24202539,8.7135673943
Brazil,Minas Gerais,Entre Rios de Minas,-20.7038474,-44.09744718,17.6493624901
Brazil,Minas Gerais,Ervália,-20.84908552,-42.60125076,16.1254753154
Brazil,Minas Gerais,Esmeraldas,-19.73324938,-44.30822438,22.8860359136
Brazil,Minas Gerais,Espírito Santo do Dourado,-22.0093513,-45.98713449,16.8007282998
Brazil,Minas Gerais,Espera Feliz,-20.59627082,-41.92832914,18.8151993395
Brazil,Minas Gerais,Espinosa,-14.85922597,-42.96628258,56.3145082493
Brazil,Minas Gerais,Estiva,-22.45941603,-46.01420436,11.2515680383
Brazil,Minas Gerais,Estrela dalva,-21.70709071,-42.46738138,10.4349035951
Brazil,Minas Gerais,Estrela do Indaiá,-19.59206486,-45.80877767,19.7104800418
Brazil,Minas Gerais,Estrela do Sul,-18.71563517,-47.7267234,25.8644260162
Brazil,Minas Gerais,Eugenópolis,-21.01431034,-42.22432623,17.8503198242
Brazil,Minas Gerais,Ewbank da Câmara,-21.57518817,-43.56066563,10.2771463487
Brazil,Minas Gerais,Extrema,-22.82532765,-46.29007335,12.6594147585
Brazil,Minas Gerais,Fama,-21.4657706,-45.81493212,8.1534157734
Brazil,Minas Gerais,Faria Lemos,-20.78178966,-42.03600339,14.224504866
Brazil,Minas Gerais,Felício dos Santos,-18.1326985,-43.23990558,15.8925149925
Brazil,Minas Gerais,Felisberto Caldeira,-18.07648007,-43.35919362,18.3164543697
Brazil,Minas Gerais,Felisburgo,-16.63765812,-40.73342763,23.3994712568
Brazil,Minas Gerais,Felixlândia,-18.70344911,-44.95935871,33.9602878847
Brazil,Minas Gerais,Fernandes Tourinho,-19.10186497,-42.09685602,9.8887241215
Brazil,Minas Gerais,Ferros,-19.2456378,-42.9407428,27.6516749704
Brazil,Minas Gerais,Fervedouro,-20.68083534,-42.34721027,15.1023735602
Brazil,Minas Gerais,Florestal,-19.86914428,-44.4428692,12.9660449502
Brazil,Minas Gerais,Formiga,-20.55459923,-45.51737671,35.1417342515
Brazil,Minas Gerais,Formoso,-15.12993378,-46.158647,61.0430536881
Brazil,Minas Gerais,Fortaleza de Minas,-20.88856351,-46.7719089,10.7638607732
Brazil,Minas Gerais,Fortuna de Minas,-19.55806851,-44.50474953,15.3048688576
Brazil,Minas Gerais,Franciscópolis,-16.44434373,-43.49252695,44.9389960698
Brazil,Minas Gerais,Francisco Badaró,-17.99342939,-41.96789741,19.3133387187
Brazil,Minas Gerais,Francisco Dumon,-16.96324026,-42.29472277,17.1596469046
Brazil,Minas Gerais,Francisco Sá,-17.11879603,-43.98579941,174.4545583097
Brazil,Minas Gerais,Frei Gaspar,-18.14007705,-41.51076927,21.3912638249
Brazil,Minas Gerais,Frei Inocêncio,-18.52009239,-41.87994796,19.9434613186
Brazil,Minas Gerais,Frei Lagonegro,-18.14397558,-42.75650831,9.2198337329
Brazil,Minas Gerais,Fronteira dos Vales,-16.89595113,-40.83492288,14.9564277494
Brazil,Minas Gerais,Fronteira,-20.22890919,-49.15902803,12.9619756762
Brazil,Minas Gerais,Fruta de Leite,-16.12582667,-42.52046719,26.7849207643
Brazil,Minas Gerais,Frutal,-20.03561909,-49.00009895,46.3083940628
Brazil,Minas Gerais,Funilândia,-19.36144381,-44.07482842,11.8565207505
Brazil,Minas Gerais,Galiléia,-18.88107268,-41.54558155,24.4757036342
Brazil,Minas Gerais,Gameleiras,-14.97204032,-43.25952841,34.0138802017
Brazil,Minas Gerais,Glaucilândia,-16.90408174,-43.64004531,11.152954995
Brazil,Minas Gerais,Goiabeira,-19.02190335,-41.23548744,12.013370815
Brazil,Minas Gerais,Goianá,-21.55570779,-43.18970262,10.1728933306
Brazil,Minas Gerais,Gonçalves,-22.67356119,-45.82554535,13.7207195897
Brazil,Minas Gerais,Gonzaga,-18.87359,-42.50567848,13.4627319807
Brazil,Minas Gerais,Gouvea,-18.52186862,-43.83241253,27.5526505188
Brazil,Minas Gerais,Governador Valadares,-18.78353508,-41.96374256,49.9056721609
Brazil,Minas Gerais,Grão Mogol,-16.46407905,-42.99374881,65.5252626634
Brazil,Minas Gerais,Grupiara,-18.48838622,-47.76134278,11.7413243062
Brazil,Minas Gerais,Guanhães,-18.83394007,-42.85331945,35.3216939204
Brazil,Minas Gerais,Guapé,-20.76493179,-45.92152746,28.0722333376
Brazil,Minas Gerais,Guaraciaba,-20.55562383,-43.02125367,15.0090576558
Brazil,Minas Gerais,Guaraciama,-17.07906035,-43.62073648,17.8829138315
Brazil,Minas Gerais,Guaranesia,-21.2775814,-46.80762642,16.4488251814
Brazil,Minas Gerais,Guarani,-21.35779378,-43.05837892,14.8422141197
Brazil,Minas Gerais,Guarará,-21.75551867,-43.02291243,8.6207256727
Brazil,Minas Gerais,Guarda-Mor,-17.73313131,-47.12660455,38.3442205029
Brazil,Minas Gerais,Guaxupé,-21.29093667,-46.6836642,13.711123959
Brazil,Minas Gerais,Guidoval,-21.16741976,-42.78618197,11.6752097811
Brazil,Minas Gerais,Guimarania,-18.81582444,-46.75436536,19.3134388016
Brazil,Minas Gerais,Guiricema,-21.01539592,-42.70041441,13.8022654558
Brazil,Minas Gerais,Gurinhatã,-19.0981376,-49.86916747,36.1350222236
Brazil,Minas Gerais,Heliodora,-22.04975911,-45.54112014,10.3971167032
Brazil,Minas Gerais,Iaçu,-19.34727197,-42.24314439,22.1945657341
Brazil,Minas Gerais,Ibertioga,-21.45055494,-43.95743944,15.8550238996
Brazil,Minas Gerais,Ibiá,-19.55845835,-46.59561674,40.796542142
Brazil,Minas Gerais,Ibiaí,-16.82883776,-44.79071712,25.308125939
Brazil,Minas Gerais,Ibiracatu,-15.69605778,-44.14513536,26.3836955767
Brazil,Minas Gerais,Ibiraci,-20.39604967,-47.11037146,23.3563604117
Brazil,Minas Gerais,Ibirité,-20.02362065,-44.06851211,6.6036851539
Brazil,Minas Gerais,Ibitiúra de Minas,-22.06774244,-46.40821643,6.4761016153
Brazil,Minas Gerais,Ibituruna,-21.16754699,-44.78071141,10.4405182471
Brazil,Minas Gerais,Icaraí de Minas,-16.22585403,-44.91676355,32.1395686025
Brazil,Minas Gerais,Igarapé,-20.05901083,-44.32194059,8.5420086773
Brazil,Minas Gerais,Igaratinga,-19.95152657,-44.71898423,14.8968211852
Brazil,Minas Gerais,Iguatama,-20.15646425,-45.7531602,21.2141838136
Brazil,Minas Gerais,Ijaci,-21.17943571,-44.93420808,8.0906517863
Brazil,Minas Gerais,Ilicínea,-20.93197277,-45.80200745,15.5457923162
Brazil,Minas Gerais,Imbé de Minas,-19.62009558,-41.9678793,13.2447790306
Brazil,Minas Gerais,Inconfidentes,-22.3370905,-46.28224866,9.9143678019
Brazil,Minas Gerais,Indaiabira,-15.56239336,-42.14338506,23.3411263755
Brazil,Minas Gerais,Indianópolis,-18.95251337,-47.85032221,23.591854465
Brazil,Minas Gerais,Ingaí,-21.41121481,-44.92560948,16.7005732891
Brazil,Minas Gerais,Inhaúma,-19.49833337,-44.41006098,15.8815004634
Brazil,Minas Gerais,Inhapim,-19.49889229,-41.96575037,33.0122758834
Brazil,Minas Gerais,Inimutaba,-18.729681,-44.29123547,24.1296346115
Brazil,Minas Gerais,Ipaba,-19.40900618,-42.37087991,10.4807870144
Brazil,Minas Gerais,Ipanema,-19.75787612,-41.74969602,21.4131022898
Brazil,Minas Gerais,Ipatinga,-19.43912439,-42.60043721,12.3895185302
Brazil,Minas Gerais,Ipiaçu,-18.69866007,-49.93221281,15.8403851022
Brazil,Minas Gerais,Ipuiúna,-22.02843341,-46.13085374,19.6279440297
Brazil,Minas Gerais,Iraí de Minas,-19.04427719,-47.45789622,16.4188766053
Brazil,Minas Gerais,Itaú de Minas,-20.24200476,-44.42237044,11.7431523154
Brazil,Minas Gerais,Itaúna,-20.07867964,-44.58924968,16.8616830279
Brazil,Minas Gerais,Itabira,-19.77976532,-43.74977501,337.8239938996
Brazil,Minas Gerais,Itabirinha de Mantena,-19.40518643,-43.18444188,226.4901370527
Brazil,Minas Gerais,Itabirito,-19.82535178,-43.16221928,258.9113934705
Brazil,Minas Gerais,Itacarambi,-20.23459786,-43.74140091,6.4306367853
Brazil,Minas Gerais,Itacarambira,-15.18323175,-44.12312584,49.4480664592
Brazil,Minas Gerais,Itaguara,-16.93559829,-43.32926148,35.9399818174
Brazil,Minas Gerais,Itaipé,-20.37214292,-44.53229466,14.3897987323
Brazil,Minas Gerais,Itajubá,-19.20867921,-43.00495165,446.9279142993
Brazil,Minas Gerais,Itamarandiba,-17.89722293,-42.85874985,579.4913581403
Brazil,Minas Gerais,Itamarati de Minas,-17.93109221,-43.04467642,34.5806599746
Brazil,Minas Gerais,Itambé do Mato Dentro,-18.04118036,-41.70922298,18.0781549194
Brazil,Minas Gerais,Itambacuri,-18.62363591,-42.04451883,329.9644634868
Brazil,Minas Gerais,Itamogi,-19.39672401,-43.35194766,19.5891099307
Brazil,Minas Gerais,Itamonte,-21.07615844,-47.05069391,12.0069453335
Brazil,Minas Gerais,Itanhandu,-22.2897471,-44.75847654,17.086259015
Brazil,Minas Gerais,Itanhomi,-19.98825349,-42.65450507,358.2353346663
Brazil,Minas Gerais,Itaobim,-19.22601493,-41.73721745,8.0112011273
Brazil,Minas Gerais,Itapagipe,-16.58353256,-41.53429966,19.5984500698
Brazil,Minas Gerais,Itapecerica,-20.02897662,-47.91956356,319.6122546053
Brazil,Minas Gerais,Itapeva,-20.37965695,-45.15934543,9.0199649235
Brazil,Minas Gerais,Itatiaiuçu,-21.35414524,-45.27203134,189.2483372631
Brazil,Minas Gerais,Itaverava,-20.68553163,-43.61402809,14.9108546562
Brazil,Minas Gerais,Itinga,-16.58734965,-41.83571691,35.344551989
Brazil,Minas Gerais,Itueta,-19.37277641,-41.10439344,23.5534651565
Brazil,Minas Gerais,Ituiutaba,-18.99253509,-49.54393544,48.4794854759
Brazil,Minas Gerais,Itumirim,-21.29071426,-44.82485214,14.2657938086
Brazil,Minas Gerais,Iturama,-19.71697235,-50.34492661,39.6584192428
Brazil,Minas Gerais,Itutinga,-21.3517634,-44.71115287,16.8938569088
Brazil,Minas Gerais,Jaíba,-15.23967669,-43.67055875,46.6954667486
Brazil,Minas Gerais,Jaboticatubas,-19.44105614,-43.71863636,25.4352368981
Brazil,Minas Gerais,Jacinto,-16.18310409,-40.31424128,32.4229389591
Brazil,Minas Gerais,Jacuí,-21.02521224,-46.73529858,16.9231239163
Brazil,Minas Gerais,Jacutinga,-22.28806018,-46.60125858,16.3237212866
Brazil,Minas Gerais,Jaguaraçu,-19.63790368,-42.71839346,11.9885068003
Brazil,Minas Gerais,Jampruca,-18.46402883,-41.74116983,22.7468479717
Brazil,Minas Gerais,Janaúba,-15.79726079,-43.3965958,55.876509224
Brazil,Minas Gerais,Januária,-15.32050444,-44.84870452,89.5406887625
Brazil,Minas Gerais,Japaraíba,-20.13317679,-45.52945294,12.4341969297
Brazil,Minas Gerais,Japonvar,-15.94520074,-44.32919606,18.7812904457
Brazil,Minas Gerais,Jeceaba,-20.55258056,-44.04774073,14.8158343289
Brazil,Minas Gerais,Jenipapo de Minas,-17.16910079,-42.21474167,19.5663446006
Brazil,Minas Gerais,Jequeri,-20.47409836,-42.62012938,18.0262013272
Brazil,Minas Gerais,Jequitaí,-17.20989139,-44.47665732,32.9625968707
Brazil,Minas Gerais,Jequitibá,-19.21172446,-44.00204674,19.0023265887
Brazil,Minas Gerais,Jequitinhonha,-16.38989469,-41.08268276,46.7392071233
Brazil,Minas Gerais,Jesuânia,-22.01046721,-45.27564884,12.6758848452
Brazil,Minas Gerais,João Monlevade,-19.83856092,-43.16166581,8.0973748089
Brazil,Minas Gerais,João Pinheiro,-17.60544274,-45.93465619,80.4204651256
Brazil,Minas Gerais,Joaíma,-16.77208693,-41.01526612,40.4777378863
Brazil,Minas Gerais,Joanésia,-19.20979824,-42.70490251,16.6461418487
Brazil,Minas Gerais,Joaquim Felício,-17.67646642,-44.11153188,27.7071733454
Brazil,Minas Gerais,Jordânia,-15.88350307,-40.31388338,24.7395895649
Brazil,Minas Gerais,José Gonçalves de Minas,-16.54240337,-42.55067381,19.323976736
Brazil,Minas Gerais,José Raydan,-16.9012244,-42.6564214,16.3853832042
Brazil,Minas Gerais,Josenópolis,-18.24706209,-42.48058269,14.7413066895
Brazil,Minas Gerais,Juatuba,-19.9565339,-44.35486371,10.3115782555
Brazil,Minas Gerais,Juiz de Fora,-21.74594544,-43.46526982,33.6405458674
Brazil,Minas Gerais,Juramento,-16.84022218,-43.56530951,18.6598802403
Brazil,Minas Gerais,Juruaia,-21.2214988,-46.52694169,12.8419652054
Brazil,Minas Gerais,Juvenília,-14.3956865,-44.09328856,33.9920616076
Brazil,Minas Gerais,Ladainha,-17.62641074,-41.82251488,27.5219888412
Brazil,Minas Gerais,Lagamar,-18.10452852,-46.73561187,43.2182730327
Brazil,Minas Gerais,Lagoa da Prata,-20.0112581,-45.49482833,18.520742242
Brazil,Minas Gerais,Lagoa dos Patos,-17.00814341,-44.64712785,20.5932990515
Brazil,Minas Gerais,Lagoa dourada,-20.89235985,-44.07498105,16.9987004832
Brazil,Minas Gerais,Lagoa Formosa,-18.77031549,-46.3374709,29.836895763
Brazil,Minas Gerais,Lagoa Grande,-17.82779805,-46.72472451,55.9482171163
Brazil,Minas Gerais,Lagoa Santa,-19.62803609,-43.8871113,12.3900257791
Brazil,Minas Gerais,Lajinha,-20.14374918,-41.58875522,19.7654107002
Brazil,Minas Gerais,Lambari,-22.00130376,-45.37795373,15.0636098078
Brazil,Minas Gerais,Lamim,-20.7801082,-43.47499467,9.5387892203
Brazil,Minas Gerais,Laranjal,-21.3570139,-42.45147614,11.8223996913
Brazil,Minas Gerais,Lassance,-17.88145175,-44.69578879,47.5215527865
Brazil,Minas Gerais,Lavras,-21.26541101,-45.03927628,18.5060747581
Brazil,Minas Gerais,Leandro Ferreira,-19.67948188,-45.04146731,16.9241268732
Brazil,Minas Gerais,Leme do Prado,-17.07039662,-42.74450225,15.01265398
Brazil,Minas Gerais,Leopoldina,-21.54911321,-42.64444592,27.7462397091
Brazil,Minas Gerais,Liberdade,-22.01622435,-44.33356561,17.9487929013
Brazil,Minas Gerais,Lima Duarte,-21.7998623,-43.88748924,26.5643611127
Brazil,Minas Gerais,Limeira do Oeste,-19.40737354,-50.6480095,27.8260346074
Brazil,Minas Gerais,Lontra,-15.85658703,-44.2696427,12.5111702873
Brazil,Minas Gerais,Luisburgo,-20.43659278,-42.07492909,8.9681285761
Brazil,Minas Gerais,Luislândia,-16.19410121,-44.59602404,19.0533307819
Brazil,Minas Gerais,Luminárias,-21.53851698,-44.92350433,20.3951264418
Brazil,Minas Gerais,Luz,-19.82756882,-45.67981648,29.3913694662
Brazil,Minas Gerais,Mário Campos,-20.07683704,-44.17592448,6.058810264
Brazil,Minas Gerais,Machacalis,-17.08507016,-40.72019007,16.4944840365
Brazil,Minas Gerais,Machado,-21.66657023,-45.92039311,26.4017669054
Brazil,Minas Gerais,Madre de deus de Minas,-21.48556796,-44.33289604,17.6372486663
Brazil,Minas Gerais,Malacacheta,-17.84421417,-42.11160016,21.9965645024
Brazil,Minas Gerais,Mamonas,-15.01593603,-42.95517862,16.0503280446
Brazil,Minas Gerais,Manga,-14.64809548,-44.09345005,41.2116907307
Brazil,Minas Gerais,Manhuaçu,-20.19527805,-42.10728608,23.5433444007
Brazil,Minas Gerais,Manhumirim,-20.3478448,-41.93991372,12.8286714989
Brazil,Minas Gerais,Mantena,-18.68541046,-41.08071575,22.5291858251
Brazil,Minas Gerais,Mar de Espanha,-21.87806989,-43.01927982,17.1274401173
Brazil,Minas Gerais,Maravilhas,-19.50128945,-44.67158615,14.5258303265
Brazil,Minas Gerais,Maria da Fé,-22.32290983,-45.31397686,16.6155814724
Brazil,Minas Gerais,Mariana,-20.32948798,-43.33199036,29.1083174133
Brazil,Minas Gerais,Marilac,-18.4936041,-42.07555271,11.7768616064
Brazil,Minas Gerais,Maripá de Minas,-21.69488879,-42.95721006,7.7703406041
Brazil,Minas Gerais,Marliéria,-19.70583637,-42.61484768,21.9784466818
Brazil,Minas Gerais,Marmelópolis,-22.46379349,-45.17315648,7.6672781675
Brazil,Minas Gerais,Martinho Campos,-19.41361829,-45.19094482,24.3297445214
Brazil,Minas Gerais,Martins Soares,-20.25950557,-41.84341378,7.5128502249
Brazil,Minas Gerais,Mata Verde,-15.76182044,-40.70269842,17.4604077526
Brazil,Minas Gerais,Materlândia,-18.46190069,-43.04788055,21.2768795492
Brazil,Minas Gerais,Mateus Leme,-20.02792166,-44.43754696,13.5518535805
Brazil,Minas Gerais,Mathias Lobato,-18.61095808,-41.92786194,12.3835911592
Brazil,Minas Gerais,Matias Barbosa,-21.87138457,-43.30871549,10.2447998271
Brazil,Minas Gerais,Matias Cardoso,-14.90284742,-43.76191637,39.9697295884
Brazil,Minas Gerais,Matipó,-20.31169721,-42.31871111,14.019790975
Brazil,Minas Gerais,Mato Verde,-15.42552184,-42.86406665,21.3010360866
Brazil,Minas Gerais,Matozinhos,-19.52451888,-44.05207845,21.4951854614
Brazil,Minas Gerais,Matutina,-19.19396864,-45.99686747,16.7525595669
Brazil,Minas Gerais,Medeiros,-19.99026543,-46.34033202,31.0030694467
Brazil,Minas Gerais,Medina,-16.27091345,-41.51091964,38.3622735416
Brazil,Minas Gerais,Mendes Pimentel,-18.62992415,-41.35510435,15.0637136445
Brazil,Minas Gerais,Mercês,-21.18944948,-43.33487609,15.883629188
Brazil,Minas Gerais,Mesquita,-19.24762227,-42.61254043,16.408805845
Brazil,Minas Gerais,Minas Novas,-17.36184156,-42.435691,37.1771484321
Brazil,Minas Gerais,Minduri,-21.67524889,-44.61440023,16.3227999399
Brazil,Minas Gerais,Miraí,-21.15088469,-42.61841597,15.1645561853
Brazil,Minas Gerais,Mirabela,-16.25998469,-44.15764578,22.3284813474
Brazil,Minas Gerais,Miradouro,-20.8495402,-42.40013138,14.542533052
Brazil,Minas Gerais,Miravânia,-14.75326474,-44.42266377,18.3989734625
Brazil,Minas Gerais,Moeda,-20.33077985,-43.99288512,10.6768567393
Brazil,Minas Gerais,Moema,-19.84191753,-45.40830037,15.1348743808
Brazil,Minas Gerais,Monjolos,-18.38820163,-44.02362042,24.3754492641
Brazil,Minas Gerais,Monsenhor Paulo,-21.7335259,-45.48261429,10.9082031335
Brazil,Minas Gerais,Montalvânia,-14.46683137,-44.50068009,41.7441947356
Brazil,Minas Gerais,Monte Alegre de Minas,-18.84482253,-48.88664969,43.7960018778
Brazil,Minas Gerais,Monte Azul,-15.20750394,-42.96857542,32.9209502007
Brazil,Minas Gerais,Monte Belo,-21.31510995,-46.32694545,16.1987123209
Brazil,Minas Gerais,Monte Carmelo,-18.7100786,-47.46111432,38.9448285023
Brazil,Minas Gerais,Monte Formoso,-16.87883597,-41.26618501,15.5711149994
Brazil,Minas Gerais,Monte Santo de Minas,-21.18918378,-46.94699571,18.4631899233
Brazil,Minas Gerais,Monte Sião,-22.42044824,-46.51940436,15.8818428349
Brazil,Minas Gerais,Montes Claros,-16.62091796,-43.93075072,61.7642132703
Brazil,Minas Gerais,Montezuma,-15.19129422,-42.46943392,27.0049372271
Brazil,Minas Gerais,Morada Nova de Minas,-18.57888476,-45.40299183,42.6002293223
Brazil,Minas Gerais,Morro da Garça,-18.63039898,-44.63370509,20.1248440725
Brazil,Minas Gerais,Morro do Pilar,-19.23565513,-43.40350674,16.3436242302
Brazil,Minas Gerais,Munhoz,-22.63213945,-46.30506162,15.1084435749
Brazil,Minas Gerais,Muriaé,-21.09143603,-42.42210112,26.7782783584
Brazil,Minas Gerais,Mutum,-19.91956395,-41.44749837,32.1441347854
Brazil,Minas Gerais,Muzambinho,-21.35581688,-46.51681352,17.5453565889
Brazil,Minas Gerais,Nacip Raydan,-18.48012867,-42.18958865,13.5086276054
Brazil,Minas Gerais,Nanuque,-17.77944947,-40.49669041,38.7573273628
Brazil,Minas Gerais,Naque,-19.18127512,-42.32444093,8.6836595121
Brazil,Minas Gerais,Natércia,-22.13047642,-45.51168692,16.4093843439
Brazil,Minas Gerais,Natalândia,-16.54510625,-46.4751746,20.981980686
Brazil,Minas Gerais,Nazareno,-21.20430235,-44.61885369,15.7129852809
Brazil,Minas Gerais,Nepomuceno,-21.22850311,-45.26137,20.613222778
Brazil,Minas Gerais,Ninheira,-15.36794357,-41.6598998,34.8521967326
Brazil,Minas Gerais,Nova Belém,-18.48869299,-41.10248168,10.036367343
Brazil,Minas Gerais,Nova Era,-19.7194464,-43.01397141,17.7586011564
