datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1979	"Cattleya caulescens"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	caulescens		"(Lindl.) Van den Berg"								Rennó,C.V.;							Brasil	"Minas Gerais"	Moeda	"Serra da Moeda"	0	0	-44.0527992248535	-20.3330993652344	14750								0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	3525	"Cattleya sp."	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	sp.																	Brasil	"Minas Gerais"	"Belo Horizonte"		0	0	-43.937801361084	-19.9207992553711	17082								1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2098	"Cattleya cinnabarina"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	cinnabarina		"(Bateman ex Lindl.) Van den Berg"						ordones297		"Juliana Ordones Rego;"							Brasil	"Minas Gerais"	"Catas Altas"		0	0	-43.4075012207031	-20.0746994018555	11966								1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2811	"Cattleya longipes"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	longipes		"(Rchb.f.) Van den Berg"	"Carlos A. Ferreira Jr."	2013	09	10		CAF1222		"Carlos Alberto F. Jr. ; Juliana Ordones, Clemens e Reisla"	2013	09	09				Brasil	"Minas Gerais"	"Catas Altas"	"Pico do Inficcionados, Serra do Caraça"	0	0	-43.4075012207031	-20.0746994018555	11966								0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1549	"Cattleya crispata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"	"Carlos A. Ferreira Jr."	2010	06	29				"Miriam Pimentel;"	2010	06	27				Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Área da mineração Anglo Ferrous"	-43.434444	-18.894722											0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2443	"Cattleya bradei"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	bradei		"(Pabst) Van den Berg"	"Carlos A. Ferreira Jr."	2012	09	12		CAF		"Carlos Alberto F. Jr.; Albina, Fernado e Aparecida"	2012	09	12				Brasil	"Minas Gerais"	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo da Gerais,Campo rupestre no caminho para o acampamento"	0	0	-43.7144012451172	-19.1688995361328	26557		1341	1341					1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	3506	"Cattleya rupestris"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	rupestris		"(Lindl.) Van den Berg"	"Carlos A. Ferreira Jr."	2014	08	26				"Lucas Assis ; Kelen Soares"	2014	08	23				Brasil	"Minas Gerais"	Diamantina		0	0	-43.6002998352051	-18.2493991851807	101169								1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2202	"Cattleya crispata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"															Brasil				0	0											0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	3489	"Cattleya angereri"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	angereri		"(Pabst) Van den Berg."	"Lucas Assis"	2014	08	11				"Lucas Assis; Kelen Soares"	2014	08	08				Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Estrada da cachoeira do Tabuleiro"	0	0	-43.4249992370605	-19.0372009277344	60318								0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	3502	"Cattleya sp."	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	sp.																	Brasil	"Minas Gerais"	"Belo Horizonte"		0	0	-43.937801361084	-19.9207992553711	17082								1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	3379	"Cattleya walkeriana"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	walkeriana		Gardner.															Brasil	MG	"Belo Horizonte"	"região metropolitana de Belo Horizonte"	0	0	-43.937801361084	-19.9207992553711	17082								1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2015	"Cattleya fournieri"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"															Brasil	"Minas Gerais"			0	0											0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2176	"Cattleya nobilior"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	nobilior		Rchb.f.															Brasil				0	0											0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	3503	"Cattleya sp."	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	sp.																	Brasil	"Minas Gerais"	"Belo Horizonte"		0	0	-43.937801361084	-19.9207992553711	17082								1				254	
"2019-06-10 10:10:26-03"	FZB-BH	CVJBFZB	4541	"Cattleya cernua"	S	Plantae				Orchidaceae	Cattleya	cernua			"Carlos Alberto Ferreira Júnior"	2019	05	07				"Diomar A. Silva Pires;"	2019	05	04				Brasil	MG	"Santo Antônio do Amparo"	"Fazenda Gameleir, próxima a comunidade de Guarital"	0	0	-44.9188995361328	-20.9463996887207	19303								1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2244	"Cattleya schilleriana"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	schilleriana		Rchb.f.	"Carlos A. Ferreira Jr."	2009													Brasil		"Domingos Martins"		0	0	-40.6591987609863	-20.3633003234863	48150								0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2234	"Cattleya longipes"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	longipes		"(Rchb.f.) Van den Berg"	"Carlos A. Ferreira Jr."	2009	05					"Carlos Alberto F. Jr.;"	2001	07					Brasil	"Minas Gerais"	Caeté	"Serra do Garimpo - Antônio dos Santos"	0	0	-43.6697006225586	-19.8799991607666	22051								0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2140	"Cattleya walkeriana"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	walkeriana		Gardner.															Brasil	"Minas Gerais"	Pitangui	"Rio Pitangui"	0	0	-44.8903007507324	-19.6828002929688	28574								1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	1453	"Cattleya longipes"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	longipes		"(Rchb.f.) Van den Berg"	"Carlos A. Ferreira Jr."	2018	11	12				"Carlos Alberto F. Jr.; Rainna Souza Gomes e Allysson Rezende"	2010	04	01				Brasil	"Minas Gerais"	Caeté	"Serra da Piedade, área lateral (Leste) da última curva anterior ao topo da Serra"	0	0	-43.6697006225586	-19.8799991607666	22051		1643	1643					1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2137	"Cattleya pumila"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	pumila		Hook.								"Rubens Custódio;"							Brasil	"Minas Gerais"	"Nova Lima"		0	0	-43.8466987609863	-19.9855995178223	29211								0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2138	"Cattleya guttata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	guttata		Lindl.								"Rubens Custódio;"							Brasil	"Minas Gerais"	"Nova Lima"		0	0	-43.8466987609863	-19.9855995178223	29211								0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2095	"Cattleya crispata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"															Brasil	"Minas Gerais"	"Belo Vale"		0	0	-44.0243988037109	-20.4078006744385	17803								0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1491	"Cattleya crispata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"	"Carlos A. Ferreira Jr."	2010	06	29				"Miriam Pimentel;"	2010	06	27				Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Área da mineração Anglo Ferrous"	-43.434444	-18.894722											0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1552	"Cattleya crispata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"	"Carlos A. Ferreira Jr."	2010	06	29				"Miriam Pimentel;"	2010	06	27				Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Área da mineração Anglo Ferrous"	-43.434444	-18.894722											0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1560	"Cattleya caulescens"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	caulescens		"(Lindl.) Van den Berg"	"Carlos A. Ferreira Jr."	2011	03	14					2011						Brasil	"Minas Gerais"	"Nova Lima"	"Parque Estadual do Rola Moça"	0	0	-43.8466987609863	-19.9855995178223	29211								1				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2917	"Cattleya rupestris"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	rupestris		"(Lindl.) Van den Berg"	"Carlos A. Ferreira Jr."	2009	11	11				"Carlos Alberto F. Jr.;"	2009	11	11				Brasil	"Minas Gerais"	"Santana do Pirapama"	"Caminho da Senhorinha, Inhamés"	0	0					1306	1306					3				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2108	"Cattleya purpurata"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	purpurata		"(Lindl. & Paxton) Van den Berg"								"Rogério ( colecionador orquideas);"							Brasil				0	0											0				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2054	"Cattleya walkeriana"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	walkeriana		Gardner.															Brasil	"Minas Gerais"			0	0											0				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1989	"Cattleya caulescens var. alba occhioni"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	caulescens	"var. alba occhioni"	"(Lindl.) Van den Berg"															Brasil				0	0											1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2444	"Cattleya briegeri"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	briegeri		"(Blumensch. ex Pabst) Van den Berg"	"Carlos A. Ferreira Jr."	2012	09	12		CAF		"Carlos Alberto F. Jr.; Albina, Fernado e Aparecida"	2012	09	13				Brasil	"Minas Gerais"	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo da Gerais, afloramento rochoso atras do Pico do Por do Sol, próximo ao poço da rainha"	0	0	-43.7144012451172	-19.1688995361328	26557		1235	1235					1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	1553	"Cattleya caulescens"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	caulescens		"(Lindl.) Van den Berg"	"Carlos A. Ferreira Jr."														Brasil	"Minas Gerais"	Congonhas	"Mina casa de Pedra"	0	0	-43.8577995300293	-20.4997005462646	16368								2				254	
"2019-06-10 10:10:59-03"	FZB-BH	CVJBFZB	2185	"Cattleya nobilior"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	nobilior		Rchb.f.															Brasil				0	0											1				254	
"2019-06-10 10:10:58-03"	FZB-BH	CVJBFZB	2445	"Cattleya briegeri"	S	Plantae	Magnoliophyta	Equisetopsida	Asparagales	Orchidaceae	Cattleya	briegeri		"(Blumensch. ex Pabst) Van den Berg"	"Carlos A. Ferreira Jr."	2012	09	12		CAF		"Carlos Alberto F. Jr.; Albina, Fernado e Aparecida"	2012	09	13				Brasil	"Minas Gerais"	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo da Gerais, afloramento rochoso atras do Pico do Por do Sol, próximo ao poço da rainha"	0	0	-43.7144012451172	-19.1688995361328	26557		1235	1235					0				254	
"2019-02-23 11:30:19-03"	UNEMAT	HERBAM	10123	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Silva, MA"	2014	09	15		"H 433b8081"		"Soares-Lopes, C.R.A.; Dos Reis, O.; Soares, D.S.; Fernandes, E.; Rodrigues, L.; Lima, W.M.; Benetti, E"	2014	09	15				Brasil	"Mato Grosso"	"Alta Floresta"	"PCH Cabeça-de-boi, margem esquerda, B1, Terra firme"	-8855.62778	50.3575					249	249										HERBAM010123
"2019-02-21 19:37:57-03"	UNEMAT	HERBAM	4074	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Meneguzzo, TEC"	2011	07	18		1489		"Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F."							Brasil	"Mato Grosso"	Paranaíta	"UHE São Manoel"	-56.779722	-9.317222																HERBAM004074
"2019-02-25 16:27:53-03"	UNEMAT	HERBAM	19685	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Koch, AK"	2017	11	29		484		"Zanzini, L.P."	2017	10	20				Brasil	"Mato Grosso"	Paranaíta	"UHE São Manoel - Reservatório/Monitoramento UTM(05"	0	0	-56.4766998291016	-9.664719581604	84156		215	215										HERBAM019685
"2019-03-16 13:31:09-03"	UNEMAT	HERBAM	6713	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Petini-Benelli, A"	2011	09	15		"Amarelo 843995"		"Soares, C.R.A.; Piva, J.H.; Petini-Benelli, A.; Oliveira, P.S.; Silvino, L. & Damasceno, A.S.V."	2011	09	15				Brasil	"Mato Grosso"	Paranaíta	"Possivel alagamento."	-56.777778	-9.354444					173	173										HERBAM006713
"2019-02-25 16:27:53-03"	UNEMAT	HERBAM	13533	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Koch, AK"	2016	09	20		226		"Zanzini, L.P.; Silva, R. & Santos, E."	2016	08	22				Brasil	Pará	Jacareacanga	"UHE São Manoel - Área de supressão UTM(0501270/897"	0	0	-57.752799987793	-6.22221994400024	393024		162	162										HERBAM013533
"2019-02-25 16:27:53-03"	UNEMAT	HERBAM	13618	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Koch, AK"	2016	11	09		553		"Antoniazii, S.A."	2016	10	27				Brasil	Pará	Jacareacanga	"UHE São Manoel"	0	0	-57.752799987793	-6.22221994400024	393024													HERBAM013618
"2019-02-25 16:14:58-03"	UNEMAT	HERBAM	12895	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Engels, ME"					972627Copel9		"Engels, M.E."	2014	10	20				Brasil	"Mato Grosso"	"Nova Canaã do Norte"	"Resgate de FLORA da UHE Colíder. Lote A de supress"	0	0	-55.9530982971191	-10.5580997467041	88792													HERBAM012895
"2019-02-25 16:27:53-03"	UNEMAT	HERBAM	11772	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Koch, AK"	2016	06	19		30		"Zanzini, L.P.; W. Carvalhais, E dos Sant & R. Silva"	2016	03	03				Brasil	Pará	Jacareacanga	"UHE São Manoel - Sete quedas"	-56.771944	-9.319722																HERBAM011772
"2019-02-25 16:14:58-03"	UNEMAT	HERBAM	12901	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Engels, ME"					1522682Copel1		"Engels, M.E."	2014	10	08				Brasil	"Mato Grosso"	Colíder	"Resgate de FLORA da UHE Colíder. Lote B de supress"	0	0	-55.4508018493652	-10.8177995681763	78569													HERBAM012901
"2019-03-16 13:31:09-03"	UNEMAT	HERBAM	6769	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"Petini-Benelli, A"	2012	07	02		"Vermelho 34053"		"Soares, C.R.A.; Melo, J.A.M.; Mascarello, A.; Silva, Q.F.; Damasceno, A.S.V.; Silvino, L.; Olive"	2011	10	04				Brasil	"Mato Grosso"	Paranaíta	"Terra Firme."	-56.791944	-9.326944					208	208										HERBAM006769
"2019-12-12 15:31:47-03"	UFABC	HUFABC	001847	Cattleya	PreservedSpecimen	Plantae	Angiospermas			Orchidaceae	Cattleya									39		"Prochazka, L S; Nogueira, A"	2018	12	15				Brasil	"Minas Gerais"	Diamantina	"Parque Estadual do Biribiri, inicio da trilha dos escravos, próximo a BR 367."	-43.595583	-18.216972					1352	1352									"População ao redor do riacho, em solo arenoso, encharcado e com rochas.; Flor com pétalas e sépalas lilás, labelo com margem rosa escuro envolvendo o ginostêmio e parte interna mais clara, cheiro doce. Planta com aproximadamente 45"	HUFABC001847
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	10102	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens		"(Lindl.) van den Berg"	"Alves, R"	2018	10			s.n.		"Costa, MTR; et al."	2017	10	28				Brasil	"Minas Gerais"	"São João del-Rei"	"Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército."	-44.503994	-21.220764					116	116									"Erva 0,2 m de altura, flores liláses."	HUFSJ010102
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	2591	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens		"(Lindl.) van den Berg"	"Costa, MTR"	2017				14215		"Sobral, M"	2011	09	18				Brasil	"Minas Gerais"	"São João del-Rei"	"Serra do Lenheiro"	-44.307639	-21.155583															"Erva sobre rochas em campo rupestre; flores roxo-claras a purpúreas."	HUFSJ002591
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	487	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens		"(Lindl.) van den Berg"	"Costa, MTR"	2018				s.n.		"França, K"							Brasil	"Minas Gerais"	"São João del-Rei"	"Em cima de uma rocha na serra do lenheiro."	0	0															"Não havia presença de insetos ou outros animais que atuassem como polinizadores. Havia grande quantidade no local da coleta."	HUFSJ000487
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	9247	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens		"(Lindl.) van den Berg"	"Alves, R"	2017				1028		"Costa, MTR; et al."	2017	07	17				Brasil	"Minas Gerais"	"São João del-Rei"	"Campo rupestre, acesso pela estrada para Trindade."	-44.502881	-21.220075					119	119									"Erva rupícola 0,2 m de altura, flor roxa."	HUFSJ009247
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	9250	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens		"(Lindl.) van den Berg"	"Alves, R"	2017				1070		"Costa, MTR; et al."	2017	08	05				Brasil	"Minas Gerais"	"São João del-Rei"	"Serra do Lenheiro, campo rupestre na porção da serra atrás da base do Exército."	-44.50625	-21.247589					116	116									"Erva rupícola 0,4 m de altura, flores liláses."	HUFSJ009250
"2019-12-09 10:46:11-03"	UFSJ	HUFSJ	10123	"Cattleya crispa"	S	Plantae				Orchidaceae	Cattleya	crispa		Lindl.	"Alves, R"	2018	10			s.n.		"Costa, MTR; et al."	2017	10	28				Brasil	"Minas Gerais"	"São João del-Rei"	"Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército."	-44.503994	-21.220764					116	116									"Erva 0,3 m de altura, frutos."	HUFSJ010123
"2020-01-07 10:56:53-03"	UFSCar	SPSC	7340	"Cattleya loddigesii"	PreservedSpecimen	Plantae				Orchidaceae	Cattleya	loddigesii		Lindl.	"A.W.C. Ferreira"							"A.W.C. Ferreira"							Brasil	"São Paulo"	Itirapina	"Rio Itaqueri. Estaçao ecologica de Itirapina."	0	0	-47.8199996948242	-22.25	22843													
"2020-01-07 10:56:53-03"	UFSCar	SPSC	7341	"Cattleya walkeriana"	PreservedSpecimen	Plantae				Orchidaceae	Cattleya	walkeriana		Gardner	"A.W.C. Ferreira"							"A.W.C. Ferreira"							Brasil	"São Paulo"	Analândia		0	0	-47.6599998474121	-22.1200008392334	14271												"Floresta estacional"	
"2020-01-20 14:40:46-03"	UPM	MACK	2597	"Cattleya mantiqueirae"	PreservedSpecimen	Plantae				Orchidaceae	Cattleya	mantiqueirae		"(Fowlie) Van den Berge"	"Gonçalves, G.F.; Barros, F."					10		"Gonçalves, G.F."	2013						Brasil	SP	"Campos do Jordão"	"Umuarama; APA Mackenzie; Campo de altitude"	0	0	-45.5900001525879	-22.7299995422363	21048												"Epífita; flores vermelhas; coleta em árvore dispersa no campo"	
"2020-01-20 14:40:46-03"	UPM	MACK	2598	"Cattleya mantiqueirae"	PreservedSpecimen	Plantae				Orchidaceae	Cattleya	mantiqueirae		"(Fowlie) Van den Berge"	"Gonçalves, G.F.; Barros, F."					40		"Gonçalves, G.F."	2013						Brasil	SP	"Campos do Jordão"	"Umuarama; APA Mackenzie; Campo de altitude"	0	0	-45.5900001525879	-22.7299995422363	21048												"Epífita; flores vermelhas; coleta em árvore dispersa no campo"	
"2019-12-04 13:41:26-03"	MCN-PUC-MINAS	HPUC-MG	ANG2575	"Cattleya acuensis"	S	Plantae				Orchidaceae	Cattleya	acuensis								17-269		M.F.Vasconcelos	2017	11	03				Brasil	"Minas Gerais"	"Catas Altas"	"Pico do Inficionado - Serra do Caraça"	-43.45	-20.116667					2	2									"Corola vermelho alaranjado"	
"2019-03-20 11:47:20-03"	MCN-PUC-MINAS	HPUC-MG	ANG2187	"Cattleya araguaiensis"	S	Plantae				Orchidaceae	Cattleya	araguaiensis			"R. Rodrigues da Silva"							"R.Rodrigues da Silva"	2003	01	21				Brasil			"Barranco de Germoplasma - Centro Oeste"	0	0															"Doação do Jardim Botânico de Brasília. HEPH nº18644-9. Telado 90%."	
"2020-01-28 13:10:55-03"	MCN-PUC-MINAS	HPUC-MG	ANG1591	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens			"J.A.N. Batista & R. Belisário"					13-325		"M.F.Vasconcelos;L.N.Santos& D.L.H. Oliveira"	2013	04	26				Brasil	"Minas Gerais"	Caéte	"Serra da Piedade, vertente norte"	-43.666667	-19.816667					1.6	1.6									"Corola roxa."	
"2019-10-17 12:38:53-03"	MCN-PUC-MINAS	HPUC-MG	ANG2263	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens										"Souza, L.F.C."	2008	04	01				Brasil	"Minas Gerais"	"Belo Horizonte"	"Parque Estadual Serra do Rola Moça"	0	0	-43.937801361084	-19.9207992553711	17082												"Quadrado 1, 4, 5 e 8."	
"2020-01-28 13:11:28-03"	MCN-PUC-MINAS	HPUC-MG	ANG2377	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens			"J.A.N. Batista & R. Belisário"							"Colombini, M.A.G; Pimenta, G.K.; Gomes, J.A.S."	2009	05	23				Brasil	"Minas Gerais"	"Belo Horizonte"	"Parque Estadual Serra do Rola Moça"	0	0	-43.937801361084	-19.9207992553711	17082												"Flor rosa, fruto do tipo cápsula. Verde e bonito. 86F."	
"2019-03-20 11:47:20-03"	MCN-PUC-MINAS	HPUC-MG	ANG2992	"Cattleya caulescens"	S	Plantae				Orchidaceae	Cattleya	caulescens			"Eduardo Borda"							"Zuleima Santos Miranda"	2007	10	18				Brasil	"Minas Gerais"	"Nova Lima"	"Parque Estadual Serra do Rola Moça"	0	0	-43.8466987609863	-19.9855995178223	29211												"Folha carnosa, folhas rosadas/lilás. Fruto Cápsula."	
"2020-01-28 13:11:28-03"	MCN-PUC-MINAS	HPUC-MG	ANG3040	"Cattleya sanguiloba"	S	Plantae				Orchidaceae	Cattleya	sanguiloba			"J.A.N. Batista & R. Belisário"					13-461		M.F.Vasconcelos	2013	06	01				Brasil	"Minas Gerais"	"Catas Altas"	"Bocaina, Serra do Caraça"	-43.466667	-20.116667															"Flores laranjas-escuras."	
"2019-08-02 10:21:41-03"	CPATSA	HTSA	5217	"Cattleya amethystoglossa"	PreservedSpecimen	Plantae				Orchidaceae	Cattleya	amethystoglossa		Lindl.						154		"Matos Andrade, P.E."	2012	10	04				Brasil	Bahia	Salvador	"Região Metropolitana de Salvador., Ilha de Maré, Santana."	-38.833333	-13.618611					0	0									"Herbácea com pseudobulbo delgados com um par de folhas elípticas, verdes. Inflorescência com flores de sépalas e pétalas maculadas de púrpura sobre fundo rosa-claro e roa-intenso, labelo....; Mata Atlântica Estádio Secundário."	
